x,y,z,id,height
625378.94,6103288.12,846.54,547,26.9599829102
625465.8,6103327.3,847.92,548,26.1900195313
625368.03,6103220.57,843.24,549,24.4500219727
625464.91,6103157.16,838.42,550,29.0100268555
625302.26,6103148.33,845.3,551,25.5600097656
625432.89,6103146.8,844.36,552,28.5700219727
625223.09,6103201.25,840.42,553,26.42
625400.08,6103442.31,842.42,554,25.7699755859
625297.55,6103448.02,840.6,555,28.3800292969
625418.8,6103329.01,845.18,556,23.7500073242
625460.65,6103315.92,845.62,557,23.320012207
625236.96,6103438.3,835.31,558,25.7100244141
625286.83,6103379.5,841.06,559,27.2500024414
625275.03,6103401.84,836.98,560,25.1700024414
625553.12,6103329.57,845.33,561,28.129987793
625266.38,6103284.33,836.86,562,25.8399804688
625322.46,6103279.41,843.42,563,27.5199755859
625290.42,6103253.66,840.29,564,26.7300024414
625149.05,6103259.46,831.62,565,30.5499926758
625227.16,6103447.65,832.61,566,24.3900292969
625219.19,6103225.45,840.34,567,28.6200292969
625383.2,6103099.82,843.83,568,27.3199902344
625509.83,6103292.86,846.03,569,24.5400097656
625417.07,6103158.69,842.14,570,24.9899755859
625499.13,6103216.78,832.04,571,21.8700170898
625314.47,6103244.37,842.43,572,27.2100292969
625165.9,6103387.77,831.67,573,25.2400073242
625371.32,6103402.08,842.43,574,25.2500073242
625252.33,6103277.62,838.29,575,29.1999731445
625254.63,6103439.63,833.91,576,23.3299829102
625178.76,6103309.98,832.13,577,30.3599804688
625531.5,6103346.74,844.21,578,25.21
625291.04,6103279.61,841.36,579,27.8700097656
625291.9,6103344.27,840.29,580,25.0700292969
625112.67,6103266.48,827.53,581,25.7699902344
625485.55,6103347.56,844.52,582,24.4999804688
625290.6,6103508.32,834.9,583,23.8099731445
625276.28,6103315.83,841.08,584,27.1199780273
625389.73,6103112.57,843.43,585,27.7000195313
625288.2,6103213.29,842.23,586,27.1200146484
625442.29,6103090.71,838.56,587,27.56
625312.06,6103233.45,840.39,588,24.9600073242
625476.89,6103190.78,842.17,589,29.2099780273
625321.53,6103215.84,840.48,590,23.8899731445
625222.54,6103374.35,836.51,591,26.4100244141
625164.28,6103268,829.65,592,27.3600219727
625285.1,6103320.65,840.15,593,25.3699707031
625207.01,6103386.56,834.67,594,25.7000292969
625199.56,6103410.77,829.05,595,21.8300292969
625209.48,6103210.78,836.9,596,24.3099731445
625363.96,6103259.09,844.95,597,26.7599975586
625220.04,6103393.51,833.9,598,24.8199829102
625491.85,6103237.36,841.62,599,28.6099902344
625375.37,6103185.51,845.03,600,25.7599804688
625375.01,6103457.35,840.45,601,24.650012207
625400.26,6103128.89,842.34,602,27.5300024414
625356.61,6103134.15,845.07,603,25.8400195313
625466.99,6103348.76,847.31,604,26.8400292969
625213.34,6103345.27,835.2,605,25.1600219727
625103.86,6103280.63,825.95,606,26.7900268555
625352.14,6103172.9,844.27,607,25.1700244141
625270.62,6103259.39,838.35,608,26.7099853516
625176.51,6103219.36,831.39,609,23.4299780273
625455.67,6103385.56,844.79,610,26.9499731445
625312.85,6103294.65,845.7,611,30.4100219727
625428.67,6103290.38,848.97,612,26.8600146484
625253.52,6103418.25,836.14,613,25.7900244141
625401.34,6103109.52,845.2,614,30.8699829102
625335.29,6103209.61,843.93,615,26.5600048828
625399.11,6103103.73,841.11,616,26.310012207
625218.48,6103246.86,836,617,26.8699951172
625591.31,6103321.78,844.07,618,30.9399951172
625295.04,6103397.1,838.48,619,24.9900097656
625380.47,6103419.61,842.14,620,25.189987793
625168.84,6103266.3,830.6,621,27.6599975586
625484.35,6103195.94,839.15,622,28.0400146484
625567.87,6103287.83,843.8,623,27.0299804688
625515.81,6103227.07,838.69,624,24.4600195313
625266.84,6103390.87,830.5,625,18.4000244141
625564.52,6103333.33,842.31,626,26.6900048828
625228.33,6103456.54,834.27,627,26.6600146484
625339.8,6103367.53,844.06,628,27.0000024414
625274.5,6103459.86,834.68,629,24.0299755859
625329.72,6103464.88,839.77,630,26.1600146484
625451.99,6103080.25,839.46,631,28.9399804688
625179.09,6103267.39,831.01,632,27.059987793
625473.05,6103123.98,838.07,633,30.5599902344
625507.72,6103358.25,841.6,634,21.6100097656
625486.47,6103247.56,841.02,635,25.9800219727
625156.22,6103246.95,829.18,636,25.9699780273
625445.35,6103177.11,841.63,637,28.2299755859
625583.45,6103332.27,840.19,638,26.94
625514.38,6103168.08,833.92,639,28.5299853516
625265.53,6103454.89,837.82,640,27.1600268555
625378.74,6103344.22,847.43,641,27.9099804688
625311.31,6103361.03,843.66,642,28.0000268555
625313.52,6103341.35,843.16,643,26.9800073242
625441.16,6103322.45,848.59,644,26.5799902344
625336.89,6103390.83,842.06,645,26.2899804688
625215.76,6103306.08,835.61,646,27.5199731445
625313.24,6103445.02,838.89,647,25.7900244141
625363.84,6103271.18,844.6,648,26.0699707031
625294.88,6103317.91,840.38,649,25.5200146484
625386.31,6103284.94,843.06,650,22.859987793
625392.85,6103235.64,847.21,651,27.0400170898
625456.68,6103404.6,840.47,652,23.6000048828
625158.21,6103334.99,828.6,653,25.4599853516
625403.75,6103276.17,845.44,654,24.2000097656
625424.9,6103099.57,845.33,655,33.6899853516
625422.43,6103097.44,842.18,656,30.1099926758
625197.58,6103205.4,831.81,657,20.31
625431.45,6103115.77,842.97,658,29.8799731445
625398.7,6103250.78,846.45,659,25.7800170898
625318.02,6103208.9,844.14,660,27.6500097656
625367.14,6103232.77,842.52,661,24.319987793
625182.92,6103303.14,826.85,662,25.1700073242
625301.16,6103328.38,843.54,663,27.8700170898
625215.13,6103325.53,835,664,25.7299804688
625259.81,6103385.94,834.66,665,22.9200097656
625219.57,6103313.25,834.83,666,25.5400219727
625183.13,6103397.54,829.66,667,22.209987793
625304.08,6103132.58,843.36,668,22.5799707031
625357.58,6103433.21,841.11,669,25.8800195313
625328.57,6103377.25,839.25,670,23.200012207
625503.79,6103185.72,837.84,671,31.3799780273
625571.2,6103260.82,840.75,672,26.3800048828
625478.85,6103205.8,844.22,673,31.420012207
625444.58,6103404.36,840,674,22.7299804688
625201.1,6103433.42,831.18,675,24.5600048828
625289.08,6103289.61,841.96,676,28.2900170898
625535.81,6103202.56,839.32,677,30.57
625320.94,6103392.64,840.15,678,25.2800048828
625248.69,6103518.41,833.21,679,24.509987793
625467.47,6103257.32,846.77,680,28.1299853516
625316.39,6103424.48,839.22,681,25.47
625360.52,6103162.16,840.92,682,21.4500292969
625254.9,6103240.26,838.58,683,26.8699780273
625197.07,6103325.15,833.97,684,27.4599902344
625314.44,6103420.11,841.66,685,27.9200097656
625325.13,6103189.59,842.46,686,25.1000146484
625459.97,6103333.48,846.78,687,25.329987793
625338.57,6103170.2,839.29,688,20.7599707031
625379.16,6103437.88,838.03,689,21.78
625371.8,6103431.54,840.38,690,24.330012207
625401.48,6103393.37,842.82,691,24.2200244141
625520.68,6103190.64,837.22,692,32.1499926758
625259.73,6103295.3,837.48,693,27.180012207
625585.4,6103267.1,843.53,694,29.4100048828
625350.03,6103451.58,836.52,695,22.0400195313
625247.82,6103459.5,835.39,696,26.2700048828
625278.58,6103201.93,841.74,697,25.6699926758
625344.8,6103137.39,845.67,698,25.6499804688
625569.79,6103315.82,842.62,699,26.5999804688
625334.04,6103261.89,842.86,700,26.9599755859
625219.42,6103291.17,833.05,701,27.2799804688
625318.32,6103473.58,838.39,702,25.1500097656
625427.62,6103196.65,843.43,703,24.979987793
625588.49,6103305.97,840.24,704,25.6800024414
625533.15,6103292.95,844.93,705,25.0399853516
625243.72,6103267.27,836.5,706,28.4699707031
625332.48,6103421.29,840.76,707,26.309987793
625313.54,6103483.11,837.78,708,24.78
625265.09,6103172.75,843.09,709,25.1000097656
625364.69,6103421.91,839.86,710,23.9599755859
625352.94,6103363.31,843.04,711,25.2599707031
625356.37,6103261.22,841.72,712,24.2400195313
625174.85,6103295.07,827.96,713,26.9900292969
625336.21,6103304.03,841.6,714,25.0699707031
625411.09,6103256.78,847.24,715,25.8599951172
625323.19,6103329.7,842.8,716,26.3
625268.59,6103165.47,844.63,717,26.2399853516
625459.89,6103371.31,846.13,718,27.2000073242
625480.57,6103334.69,846.26,719,25.0200097656
625558.2,6103344.47,843.71,720,27.71
625415.51,6103372.21,844.55,721,24.7799804688
625360.35,6103141.06,840.05,722,20.8999755859
625468.07,6103109.28,834.61,723,25.7199853516
625319.67,6103380.03,840.6,724,25.0899902344
625297.38,6103423.07,837.44,725,24.8800024414
625456.59,6103397.7,842.65,726,25.5300048828
625249.35,6103271.78,833.49,727,24.8200170898
625319.22,6103160.29,844.62,728,25.8499804688
625448.24,6103190.23,842.56,729,25.7799707031
625577.97,6103270.05,841.7,730,26.6099731445
625431.32,6103395.69,843.76,731,25.3599755859
625366.28,6103389.8,841.65,732,24.3000244141
625414.55,6103103.68,842.96,733,29.7900170898
625201.69,6103212.37,834.51,734,22.8199975586
625435.71,6103352.95,847.08,735,26.6000195313
625312.16,6103273.4,842.93,736,28.1900097656
625363.49,6103241.81,843.12,737,25.3499804688
625443.61,6103219.7,845.66,738,26.41
625146.17,6103259.93,828.64,739,27.89
625309.62,6103226.54,837.22,740,21.8899829102
625273.82,6103254.61,837.74,741,25.6699926758
625291.36,6103482.03,834.85,742,23.2300048828
625354.61,6103353.05,842.96,743,24.71
625268.34,6103314.95,835.01,744,21.4799707031
625347.55,6103230.89,841.3,745,23.7000244141
625462.95,6103387.74,844.33,746,26.5599804688
625328.28,6103489.45,839.31,747,26.010012207
625255.36,6103453.56,834.56,748,24.4400048828
625322.41,6103227.87,842.9,749,26.7499755859
625297.88,6103504.65,834.85,750,23.2699829102
625174.05,6103344.59,832.18,751,25.5299755859
625192.41,6103416.76,828.25,752,21.4799804688
625136.08,6103321.29,830.11,753,30.2699731445
625171.06,6103338.74,830.74,754,25.2799780273
625589.42,6103285.17,842.35,755,27.2500244141
625099.55,6103268.14,826.7,756,24.2300292969
625410.07,6103169.96,843.99,757,26.4799902344
625492.86,6103260.37,845.32,758,27.5599902344
625215.46,6103234.89,834.94,759,24.7999853516
625207.82,6103296.99,834.84,760,29.4599951172
625391.26,6103255.96,849.18,761,28.7199780273
625428.7,6103086.73,839.12,762,29.12
625127.38,6103255.92,829.33,763,28.1199780273
625304.55,6103214.51,844.22,764,28.4800097656
625364.46,6103456.33,841.38,765,26.0499829102
625533.24,6103336.69,847.36,766,28.2099755859
625486.04,6103363.57,844.32,767,24.8799975586
625371.36,6103170.75,842.44,768,22.9000219727
625373.16,6103192.78,842.55,769,23.3599975586
625154.44,6103349.27,832.14,770,26.6500097656
625399.66,6103348.66,846.08,771,25.7499829102
625381.3,6103118.48,844.55,772,28.0100219727
625388.14,6103273.37,846.22,773,25.7799975586
625396.32,6103216.78,843.83,774,23.6500073242
625495.7,6103160.79,838.99,775,30.0499975586
625466.76,6103126.79,837.21,776,28.3299951172
625240.41,6103370.37,838.07,777,26.9700244141
625466.06,6103088.87,835.61,778,25.5000146484
625162.99,6103368.76,830.39,779,23.5800024414
625494.73,6103362.24,845.11,780,25.3900292969
625432.4,6103300.15,849.49,781,27.2000219727
625238.96,6103285.87,837.13,782,29.8200024414
625176.52,6103226.91,833.15,783,25.4399780273
625558.72,6103250.32,842.34,784,27.3299902344
625312.3,6103477.82,837.61,785,24.5999902344
625223.94,6103248.13,835.44,786,26.2899755859
625305.94,6103366.2,839.37,787,24.0000048828
625292.97,6103220.45,841.21,788,26.3199853516
625374.21,6103252.96,843.23,789,24.3299755859
625545.43,6103233.91,838.27,790,23.6500048828
625336.87,6103137.27,846.07,791,25.7899707031
625379.23,6103146.54,827.29,792,9.0700292969
625447.91,6103223.96,844.93,793,25.7799755859
625267.79,6103157.4,844.3,794,25.1800048828
625400.62,6103232.05,844.18,795,23.6499707031
625335.59,6103464.7,839.55,796,25.5299804688
625532.34,6103233.7,840.62,797,25.6900073242
625306.73,6103438.8,840.98,798,28.23
625302.96,6103148.34,846.02,799,26.2599902344
625343.5,6103220.29,844.41,800,26.8399926758
625330.15,6103445.23,838.13,801,24.5300244141
625334.15,6103428.66,838.26,802,24.1299951172
625256.37,6103430.05,837.79,803,27.1300268555
625434.87,6103326.06,845.21,804,23.3699731445
625314.19,6103217.33,842.15,805,25.9300292969
625355.53,6103222.69,845.6,806,27.4400268555
625387.48,6103416.56,843.82,807,26.5300219727
625290.51,6103352.87,841.04,808,26.2599707031
625213.07,6103448.89,833.7,809,26.6600219727
625120.89,6103316.25,826.58,810,28.1000195313
625365.72,6103282.25,844.61,811,26.11
625409.58,6103381.34,844.89,812,25.4800268555
625243.65,6103423.27,836.01,813,26.3799951172
625378.68,6103203.47,846.63,814,27.2899731445
625211.33,6103230.08,838.24,815,27.289987793
625480.86,6103305.82,829.23,816,6.8499951172
625413.46,6103324.33,845.6,817,24.2500244141
625280.11,6103236.05,839.58,818,26.4299755859
625312.09,6103263.4,840.76,819,26.1600244141
625401.37,6103226.15,847.03,820,26.6399853516
625262.47,6103159.37,843.88,821,25.080012207
625171.76,6103364.34,830.75,822,23.2299804688
625159.71,6103288.59,828.33,823,27.9000073242
625484.58,6103154.85,837.11,824,29.5700219727
625466.75,6103400.45,840.52,825,23.4100146484
625258.4,6103470.52,832.01,826,22.5699975586
625491.85,6103194.8,839.42,827,30.5199755859
625491.14,6103155.21,836.77,828,28.569987793
625469.85,6103190.95,841.18,829,26.6499707031
625203.21,6103416.26,832.84,830,25.8500097656
625305.31,6103487.51,838.34,831,25.7499731445
625258.35,6103247.68,840.06,832,29.1400170898
625280.36,6103379.98,839.79,833,26.4400244141
625418.47,6103135.69,843.46,834,27.1999902344
625376.02,6103360.19,845.31,835,26.1699853516
625399.46,6103263.7,849.54,836,28.5799780273
625251.89,6103357.82,838.67,837,26.3299731445
625188.6,6103240.67,833.49,838,25.1200048828
625201.45,6103273.73,834.87,839,30.6400195313
625546.44,6103345.94,848.09,840,30.6000097656
625384.73,6103397.81,842.85,841,25.050012207
625265.13,6103290.34,841.97,842,31.0099780273
625266.05,6103218.07,841.35,843,26.6999755859
625346.7,6103158.91,843.56,844,24.2299829102
625264.66,6103307.02,836.11,845,24.060012207
625420.24,6103263.49,848.02,846,26.4100146484
625513.63,6103277.26,845.55,847,25.2600219727
625483.66,6103250.52,843.99,848,28.2299902344
625450.86,6103272.8,847.05,849,25.9500244141
625328.9,6103139.68,847.93,850,27.7999951172
625433.35,6103162.01,840.07,851,25.119987793
625190.86,6103271.87,829.37,852,25.419987793
625511.32,6103171.09,835.42,853,29.9500292969
625462.36,6103382.42,843.54,854,25.2799902344
625270.07,6103364.32,840.21,855,26.96
625245.17,6103244.74,839.1,856,28.399987793
625373.97,6103259.13,844.24,857,25.1499731445
625485.3,6103235.27,841.06,858,27.5800195313
625369.27,6103367.92,843.34,859,25.0300024414
625342.86,6103431.72,841.33,860,26.879987793
625473.2,6103117.43,837.76,861,31.0300195313
625366.84,6103434.54,840.38,862,24.7999829102
625300.6,6103285.25,842.05,863,27.5199707031
625505.25,6103156.38,837.05,864,28.7400024414
625186.68,6103259.63,832.64,865,26.9299780273
625498.94,6103190.66,837.56,866,30.109987793
625275.67,6103198.94,841.62,867,25.2100268555
625251.06,6103438.16,834.98,868,24.6399731445
625395.96,6103409.34,842.53,869,24.6600048828
625205.08,6103324.04,832.96,870,25.2300195313
625434.49,6103244.32,843.84,871,22.9599951172
625430.83,6103377.31,846.42,872,27.0999926758
625240.91,6103208.76,841.27,873,26.7599902344
625592.94,6103271.88,838.4,874,24.4200195313
625395.16,6103310.15,846.88,875,26.5999707031
625389.23,6103197.48,845.9,876,26.5599731445
625276.27,6103261.33,837.48,877,24.8299755859
625226.59,6103309.7,837.79,878,28.5500097656
625477.18,6103320.1,827.64,879,5.5599829102
625190.26,6103326.27,833.43,880,27.5399853516
625446.92,6103110.34,840.04,881,27.5099707031
625282.97,6103169.27,843.91,882,25.2599755859
625203.34,6103376.42,833.59,883,24.389987793
625244.05,6103277.94,835.64,884,27.9299780273
625578.17,6103311.11,842.26,885,26.8699853516
625290.4,6103367.02,839.15,886,24.9399780273
625262.51,6103515.48,832.59,887,23.3600195313
625479.37,6103117.3,836.48,888,31.23
625428.14,6103283.94,845.39,889,23.3099829102
625320.38,6103346.68,840.81,891,24.2299829102
625542.03,6103334.58,848.69,892,30.3200048828
625354.4,6103258.22,837.16,893,20.0600244141
625230.16,6103322.73,837.85,894,27.050012207
625471.54,6103369.25,844.58,895,25.5400219727
625286,6103204.34,842.91,896,27.0899926758
625480.72,6103144.01,838.57,897,31.270012207
625410.28,6103300.2,845.69,898,24.4299902344
625243.9,6103393.85,833.99,899,23.3700048828
625349.06,6103198.63,842.96,900,24.6000146484
625434.39,6103136.64,843.1,901,27.5400024414
625203.55,6103247.47,835.7,902,27.5200073242
625400.91,6103297,847.13,903,26.179987793
625272.35,6103447.33,835.07,904,23.7899707031
625345.53,6103112.61,843.66,905,23.4200097656
625256.66,6103408.16,833.85,906,23.0199829102
625347.53,6103279.6,842.86,907,25.560012207
625530.29,6103252.06,843.76,908,26.3599755859
625301.57,6103319.06,839.48,909,24.3499951172
625323.26,6103434.13,839.61,910,26.0500024414
625168.64,6103377.26,829.76,911,22.7299707031
625456.71,6103328.57,846.7,912,24.9299804688
625260.8,6103226.55,839.88,913,26.2499951172
625387.28,6103249.72,844.13,914,24.179987793
625224.47,6103352.85,837.24,915,26.440012207
625419.53,6103072.73,839.97,916,29.8600146484
625319.08,6103146.61,846.22,917,26.5899951172
625426.84,6103163.49,841.57,918,25.7100146484
625342.08,6103173.65,844.49,919,25.8300268555
625148.98,6103349.72,829.49,920,23.940012207
625252.33,6103296.59,837.77,921,28.1700244141
625191.87,6103234.79,836.39,922,27.1099707031
625350,6103139.56,843.41,923,23.5799829102
625367.34,6103288.47,846.87,924,28.0800219727
625353.77,6103457.13,839.06,925,24.1300073242
625435.81,6103321.27,846.65,926,24.6800292969
625382.37,6103382.19,845.15,927,26.6299804688
625140.68,6103284.99,827.29,928,29.4099951172
625413.03,6103438.99,839.47,929,22.9900195313
625400.11,6103366.95,845.78,930,26.3100292969
625279.04,6103409.29,835.9,931,24.3000244141
625594.51,6103281.67,839.02,932,24.4899707031
625534.01,6103276.78,847.87,933,28.9899951172
625367.15,6103226.83,845.1,934,26.5600219727
625276.84,6103493.94,837.39,935,27.0300146484
625373.91,6103146.6,844.09,936,25.4700048828
625366.69,6103466.53,840.2,937,24.7999755859
625323.02,6103227.31,842.83,938,26.4999829102
625561.72,6103242.99,841.33,939,27.4200268555
625214,6103456.07,832.46,940,25.9900292969
625264.69,6103492.96,837.21,941,27.509987793
625243.29,6103304.35,839.86,942,30.6900170898
625472.16,6103224.13,842.22,943,26.6600024414
625334.7,6103123.78,848.47,944,27.6399829102
625417.19,6103341.85,843.43,945,22.3900219727
625487.42,6103128.13,834.26,946,28.8699853516
625377.46,6103176.56,841.9,947,22.5300048828
625252.76,6103172.59,845.38,948,27.9399975586
625190.74,6103247.68,831.97,949,24.1600024414
625561.86,6103304.03,840.91,950,23.5000268555
625499.52,6103272.05,841.19,951,21.3400244141
625380.2,6103387.74,844.53,952,26.3799755859
625503.54,6103225.87,840.12,953,27.87
625516.23,6103172.84,833.95,954,29.6699707031
625451.52,6103407.22,844.97,955,28.0000292969
625313.44,6103398.13,837.86,956,23.5799707031
625217.24,6103405.45,833.77,957,25.569987793
625297.92,6103372.12,842.81,958,28.1400170898
625287.51,6103300.25,841.45,959,27.999987793
625470.38,6103209.15,842.68,960,27.9500195313
625300.88,6103197.1,843.59,961,27.389987793
625337.92,6103471.06,840.75,962,26.5200195313
625524.98,6103365.62,844.96,963,25.8600244141
625361.36,6103447.97,842.51,964,27.3799951172
625221.99,6103311.8,835.84,965,26.4300268555
625291.6,6103243.63,839.66,966,25.9400292969
625322.14,6103243.9,841.49,967,25.74
625178.87,6103322.13,832.74,968,29.3900244141
625244.77,6103187.88,839.37,969,23.2899829102
625372.68,6103236.2,846.57,970,27.9199755859
625340.66,6103274.83,841.65,971,24.8099731445
625408.83,6103223.5,845.69,972,25.140012207
625495.85,6103225.28,841.08,973,30.1100292969
625287.53,6103501.01,837.05,974,25.849987793
625553.59,6103248.29,845.1,975,29.9099975586
625424.73,6103141.88,843.11,976,26.5799707031
625457.42,6103306.88,848.4,977,25.9399780273
625466.12,6103103.57,838.66,978,29.2599755859
625529.31,6103331.54,849.44,979,29.6599707031
625396.34,6103374.91,843.83,980,24.6000195313
625227.31,6103375.36,836.69,981,26.489987793
625567.16,6103343.19,841.96,982,27.3799829102
625549.7,6103278.25,844.8,983,27.2799804688
625440.41,6103275.3,846.89,984,25.2900244141
625531.72,6103234.85,841.49,985,26.0899755859
625458.25,6103298.93,846.87,986,24.5999804688
625357.44,6103468.87,838.32,987,23.2000048828
625371.1,6103210.7,843.22,988,24.1299731445
625288.47,6103447.77,837.48,989,25.680012207
625343.91,6103193.4,845.01,990,26.6799829102
625495.29,6103172.14,839.42,991,30.7600268555
625402.61,6103189.32,842.16,992,23.6000024414
625328.6,6103292.25,842.59,993,26.5300024414
625522.66,6103255.25,844.9,994,26.8699707031
625258.54,6103463.2,835.8,995,26.1699951172
625444.09,6103385.55,841.6,996,23.3800292969
625205.14,6103222.13,835.55,997,24.2400024414
625411.85,6103094.87,842.45,998,28.9399902344
625305.92,6103391.83,836,999,21.799987793
625495.89,6103256.65,844.51,1000,27.1899926758
625379.36,6103322.82,843.47,1001,23.6800219727
625299.06,6103312.59,842.39,1002,27.7399755859
625553.27,6103280.54,845.4,1003,27.9800170898
625290.08,6103392.41,837.47,1004,24.1200244141
625430.11,6103305.66,848.62,1005,26.4899951172
625311.92,6103379.02,839.33,1006,23.9800244141
625310.03,6103503.77,834.33,1007,22.1199780273
625451.5,6103371.04,845.78,1008,26.7099926758
625312.19,6103147.35,846.01,1009,26.3699853516
625474.4,6103360.95,845.5,1010,25.9799804688
625340.43,6103182.07,842.62,1011,24.3900195313
625420.43,6103394.7,843.76,1012,25.0200097656
625405.8,6103306.72,848.7,1013,27.7
625550.55,6103304.57,843.41,1014,24.8000146484
625326.86,6103372.75,843.91,1015,27.7500268555
625272.03,6103515.49,831.82,1016,22.2100146484
625451.51,6103261.52,844.15,1017,23.7499755859
625407.31,6103154.13,844.8,1018,26.7400024414
625585.02,6103257.73,841.39,1019,28.4000097656
625526.11,6103357.91,845.04,1020,25.7500219727
625491.2,6103354.92,843.09,1021,23.0300024414
625560.02,6103279.82,842.26,1022,25.309987793
625571.63,6103244.39,841.01,1023,28.1500146484
625478.39,6103355.64,846.42,1024,26.6399707031
625330.56,6103327.1,844.7,1025,28.0800048828
625212.59,6103199.44,839.42,1026,26.0600146484
625301.59,6103435.44,838.01,1027,25.3400170898
625436.66,6103281.38,846.85,1028,24.85
625142.65,6103330.67,830.3,1029,28.0899780273
625453.19,6103066.04,838.93,1030,30.8300244141
625169.91,6103281.99,829.83,1031,27.8099804688
625367.08,6103175.2,842.89,1032,23.5599829102
625553.63,6103231.29,840.29,1033,26.6700048828
625401.39,6103103.39,843.15,1034,28.3400024414
625361.33,6103212.29,845.64,1035,26.9899755859
625273.4,6103224.2,840.47,1036,26.4100024414
625288.23,6103146.6,846.1,1037,25.9099975586
625299.13,6103480.27,836.56,1038,24.3499780273
625139.68,6103268.48,827.85,1039,28.3899780273
625455.7,6103288.31,844.98,1040,23.1200146484
625439.36,6103081.57,840.24,1041,30.8100073242
625334.7,6103415.2,840.87,1042,26.1300097656
625129.06,6103328.73,827.8,1043,26.1499755859
625454.96,6103108,838.01,1044,26.6099755859
625277.25,6103221.84,842.53,1045,28.2400219727
625539.6,6103198.42,836.66,1046,29.1499902344
625216.36,6103340.35,836.52,1047,26.5900073242
625196.56,6103305.43,829.08,1048,25.5200024414
625403.19,6103269.29,846.44,1049,25.2299780273
625347.86,6103384.37,840.48,1050,23.8100170898
625511.49,6103215.8,835.73,1051,23.5999951172
625433.34,6103268.1,847.99,1052,26.3800146484
625420.52,6103310,846.07,1053,24.4000170898
625377.95,6103165.71,840.29,1054,20.740012207
625312.91,6103203.85,838.38,1055,21.830012207
625354.04,6103418.63,840.24,1056,24.7700292969
625419.98,6103081.73,843.76,1057,32.6000268555
625533.48,6103225.94,840.85,1058,27.1399780273
625526.83,6103293.65,847.78,1059,27.1499951172
625293.88,6103438.86,837.99,1060,25.6699926758
625531.57,6103352.26,845.02,1061,26.1299853516
625306.02,6103232.62,841.07,1062,25.9899829102
625424.07,6103136.23,841.47,1063,25.3000170898
625451.7,6103308.65,846.8,1064,24.2799804688
625408.1,6103324.96,847.15,1065,26.0099853516
625273.71,6103368.29,840.25,1066,26.9199829102
625164.27,6103247,833.06,1067,28.2399926758
625376.84,6103231.46,846.11,1068,27.0500024414
625206.11,6103360.19,837.63,1069,27.7399853516
625493.49,6103130.27,835.33,1070,30.879987793
625343.53,6103327.95,844.57,1071,27.2200244141
625266.82,6103352.84,840.65,1072,27.0599731445
625445.36,6103309.13,845.83,1073,23.3400097656
625458.18,6103319.61,847.07,1074,25.07
625445.02,6103197.47,844.68,1075,26.9699780273
625426.88,6103121.88,841.08,1076,26.9100170898
625294.33,6103255.86,839.28,1077,25.230012207
625413.25,6103281.23,845.79,1078,24.3100195313
625414.09,6103249.92,847.95,1079,26.5599853516
625215.8,6103438.18,833.56,1080,25.4799829102
625269.69,6103277.04,840.53,1081,28.6700146484
625328.67,6103339.69,839.55,1082,22.5899780273
625561.34,6103270.75,842.72,1083,26.6499926758
625486.7,6103219.03,842.98,1084,31.4400219727
625312.21,6103146.75,844.87,1085,25.12
625236.24,6103423.78,836.13,1086,26.679987793
625300.06,6103248.1,838.41,1087,24.0899926758
625438.36,6103414.58,841.89,1088,24.7599951172
625258.72,6103332.02,841.28,1089,28.0899975586
625499.62,6103249.77,839.49,1090,23.6200048828
625437.85,6103270.42,846.18,1091,24.5700146484
